id,pred,gt,correct,invalid,elapsed
FB_CONN_000,,False,False,True,22.51055598258972
FB_CONN_001,,False,False,True,22.1406672000885
FB_CONN_002,,True,False,True,22.38940668106079
FB_CONN_003,,True,False,True,21.881016969680786
FB_CONN_004,,False,False,True,21.790054321289062
FB_CONN_005,,False,False,True,21.765559196472168
FB_CONN_006,,False,False,True,21.83057737350464
FB_CONN_007,,True,False,True,21.690950393676758
FB_CONN_008,,False,False,True,21.80795407295227
FB_CONN_009,,False,False,True,21.931243181228638
FB_CONN_010,,True,False,True,21.73862075805664
FB_CONN_011,,False,False,True,21.71313214302063
FB_CONN_000,,False,False,True,22.31873106956482
FB_CONN_000,True,False,False,False,2.071524143218994
FB_CONN_001,True,False,False,False,1.6546905040740967
FB_CONN_002,True,True,True,False,1.3098630905151367
FB_CONN_003,True,True,True,False,22.69140934944153
FB_CONN_004,True,False,False,False,22.914779901504517
FB_CONN_005,True,False,False,False,22.026575326919556
FB_CONN_006,True,False,False,False,22.53514051437378
FB_CONN_007,True,True,True,False,21.941728115081787
FB_CONN_008,True,False,False,False,21.985325574874878
FB_CONN_009,True,False,False,False,23.647464752197266
FB_CONN_010,True,True,True,False,1.7356200218200684
FB_CONN_011,False,False,True,False,21.42745327949524
FB_CONN_012,True,False,False,False,2.1860392093658447
FB_CONN_013,True,True,True,False,42.01677346229553
FB_CONN_014,False,False,True,False,0.580674409866333
FB_CONN_015,True,False,False,False,42.58008408546448
FB_CONN_016,True,False,False,False,23.81381344795227
FB_CONN_017,True,False,False,False,21.942945957183838
FB_CONN_018,True,False,False,False,21.913385152816772
FB_CONN_019,True,False,False,False,1.4160008430480957
FB_CONN_020,True,True,True,False,21.641781330108643
FB_CONN_021,True,False,False,False,1.0715596675872803
FB_CONN_022,False,False,True,False,41.66472864151001
FB_CONN_023,True,False,False,False,21.818548440933228
FB_CONN_024,True,True,True,False,21.73268699645996
FB_CONN_025,True,False,False,False,1.3649888038635254
FB_CONN_026,True,False,False,False,41.97566294670105
FB_CONN_027,True,False,False,False,21.911956071853638
FB_CONN_028,True,False,False,False,21.648223400115967
FB_CONN_029,True,False,False,False,22.30984926223755
FB_CONN_030,True,False,False,False,21.606248140335083
FB_CONN_031,True,False,False,False,1.6121189594268799
FB_CONN_032,False,False,True,False,21.13325262069702
FB_CONN_033,False,False,True,False,21.288546800613403
FB_CONN_034,True,False,False,False,22.092247486114502
FB_CONN_035,True,True,True,False,21.714984893798828
FB_CONN_036,True,False,False,False,22.099766492843628
FB_CONN_037,True,False,False,False,21.958229780197144
FB_CONN_038,True,False,False,False,21.44672989845276
FB_CONN_039,True,False,False,False,1.1575334072113037
FB_CONN_040,True,True,True,False,42.37183690071106
FB_CONN_041,True,False,False,False,21.925845623016357
FB_CONN_042,True,False,False,False,21.777343273162842
FB_CONN_043,True,True,True,False,1.1711082458496094
FB_CONN_044,True,False,False,False,23.177762031555176
FB_CONN_045,True,False,False,False,21.763402223587036
FB_CONN_046,True,False,False,False,21.823778867721558
FB_CONN_047,True,False,False,False,21.852169275283813
FB_CONN_048,True,True,True,False,22.014562368392944
FB_CONN_049,True,False,False,False,21.49163317680359
