id,pred,gt,correct,invalid,elapsed
FB_BM_000,,,True,True,31.50858783721924
FB_BM_001,,,True,True,32.0436487197876
FB_BM_002,,,True,True,31.518140077590942
FB_BM_003,,,True,True,31.95006561279297
FB_BM_004,,,True,True,33.04600143432617
FB_BM_005,,,True,True,32.549750089645386
FB_BM_006,,,True,True,31.751062393188477
FB_BM_007,,,True,True,33.08251070976257
FB_BM_008,,,True,True,31.95051407814026
FB_BM_009,,,True,True,32.67398977279663
FB_BM_010,,,True,True,31.814150094985962
FB_BM_011,,,True,True,31.762238025665283
FB_BM_012,,,True,True,31.494847536087036
FB_BM_013,,,True,True,31.741873025894165
FB_BM_014,,,True,True,31.465606451034546
FB_BM_015,,,True,True,31.94098734855652
FB_BM_016,,,True,True,31.74023699760437
FB_BM_017,,,True,True,31.347457885742188
FB_BM_018,,,True,True,31.853652238845825
FB_BM_019,,,True,True,32.095930099487305
FB_BM_020,,,True,True,31.67452621459961
FB_BM_021,,,True,True,31.945111989974976
FB_BM_022,,,True,True,31.980478763580322
FB_BM_023,,,True,True,31.704468965530396
FB_BM_024,,,True,True,31.909294605255127
FB_BM_025,,,True,True,31.69681739807129
FB_BM_026,,,True,True,31.685606479644775
FB_BM_027,,,True,True,31.923640727996826
FB_BM_028,,,True,True,31.75744390487671
FB_BM_029,,,True,True,31.52326011657715
FB_BM_030,,,True,True,31.849626541137695
FB_BM_031,,,True,True,32.58233880996704
FB_BM_032,,,True,True,31.7902991771698
FB_BM_033,,,True,True,31.695295333862305
FB_BM_034,,,True,True,32.327086448669434
FB_BM_035,,,True,True,31.97000002861023
FB_BM_036,,,True,True,32.40731978416443
FB_BM_037,,,True,True,31.712605953216553
FB_BM_038,,,True,True,32.03175330162048
FB_BM_039,,,True,True,32.30255174636841
FB_BM_040,,,True,True,31.555389404296875
FB_BM_041,,,True,True,31.940001249313354
FB_BM_042,,,True,True,31.88031816482544
FB_BM_043,,,True,True,31.88666272163391
FB_BM_044,,,True,True,32.27819228172302
FB_BM_045,,,True,True,31.971049785614014
FB_BM_046,,,True,True,31.454123497009277
FB_BM_047,,,True,True,31.85854172706604
FB_BM_048,,,True,True,31.88362145423889
FB_BM_049,,,True,True,32.1036057472229
